0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	Draw
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	B
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
0 	0 	0 	0 	0 	0 	0 	0 	0 	R
