-0.01856	-84.48	-34.28	45.08	70.78	-13.22	-35.08	9.84	29.32	60.8
-0.20557999999999998	-86.12	-37.28	43.9	71.36	-12.2	-33.28	5.7	26.22	60.78
-0.09616	-86.82	-38.46	45.16	73.34	-12.42	-35.42	8.64	28.68	62.12
-0.028280000000000003	-87.04	-41.44	44.66	72.9	-12.4	-34.32	7.96	28.64	61.04
0.02138	-88.3	-39.28	46.68	71.9	-12.02	-34.8	8.22	24.7	39.8
-0.07174	-85.92	-37.58	49.94	71.38	-12.96	-35.16	5.8	1.32	38.58
-0.15162000000000003	-83.98	-35.7	54.32	70.58	-12.7	-32.34	2.62	27.12	63.22
-0.25592000000000004	-79.4	-38.1	56.3	69.32	-13.56	-30.14	5.5	33.32	57.52
-0.01856	-50.98	-39.82	60.14	69.04	-12.1	-30.48	9.76	45.64	57.06
-0.03309999999999999	-74.6	-38.7	62.28	67.04	-11.22	-28.12	2.66	57.14	54.14
0.021120000000000007	-78.5	-39.28	63.52	45.84	-23.12	-31.8	3.64	55.42	53.68
0.10248000000000002	-75.7	-38.32	64.1	46.16	-23.36	-30.8	2.56	52.54	53.94
-0.028960000000000007	-77.94	-38.68	64.48	46.36	-8.1	-32.22	4.88	54.44	54.1
-0.10122000000000002	-72.84	-38.82	62.12	68.24	-10.28	-32.24	-0.14	55.38	49.62
0.0	-68.9	-39.48	63.64	64.88	-7.7	-32.3	0.68	54.2	51.72
0.02006000000000001	-62.88	-35.48	64.32	68.64	-9.0	-32.62	3.14	56.18	54.62
-0.37408	-60.8	-38.62	60.46	71.26	-7.56	-31.8	1.94	54.24	53.16
0.010219999999999998	-38.74	-32.34	67.14	69.38	-7.0	-31.96	2.98	56.18	52.0
-0.6583600000000002	15.14	-39.88	68.4	66.08	-6.62	-31.1	2.1	52.28	46.16
-0.2293	14.26	-41.72	65.7	64.44	-5.58	-30.9	1.96	56.32	58.3
-0.23616	44.02	-42.46	63.32	66.2	-17.36	-30.16	2.1	61.6	54.82
-0.013199999999999996	43.68	-40.12	61.56	63.84	-17.2	-29.08	0.74	63.06	64.92
0.0	52.66	-39.44	58.64	59.82	-42.68	-27.68	-1.44	64.4	67.28
0.0	71.22	-38.66	57.22	58.26	-53.56	-28.5	-7.2	65.06	64.76
0.002040000000000002	73.24	-40.84	57.62	59.98	-51.92	-29.14	-6.38	65.44	65.12
0.0	74.82	-43.1	53.16	57.6	-63.88	-27.34	-9.74	61.88	68.86
0.0	70.56	-40.6	55.66	57.84	-62.56	-30.38	-23.5	62.84	69.86
-0.14688	71.42	-38.84	54.18	58.04	-60.96	-28.68	-24.36	67.54	69.94
-0.15858	75.9	-41.5	58.14	58.24	-59.64	-25.9	-24.78	66.52	68.5
0.0	74.66	-45.04	56.24	57.12	-59.98	-26.12	-56.88	72.8	68.12
0.0	74.04	-43.48	57.28	59.16	-66.32	-28.46	-71.82	72.24	68.8
-0.16416	73.6	-45.3	55.76	57.1	-64.04	-27.6	-57.14	69.22	64.64
0.0	75.3	-47.34	54.26	58.7	-60.6	-26.96	-70.06	68.02	34.92
0.0	73.66	-47.4	55.02	58.64	-33.86	-27.96	-64.6	39.82	35.7
0.0	74.64	-46.8	56.2	54.72	-32.32	-29.94	-65.24	73.42	66.56
0.0	76.48	-47.04	58.14	56.02	-63.88	-29.16	-63.3	76.4	68.76
0.0	78.94	-44.12	58.9	53.38	-60.0	-28.3	-64.06	68.6	68.86
-0.16451999999999997	78.52	-44.02	58.2	53.24	-59.18	-27.24	-65.08	55.42	68.58
0.0	76.74	-43.8	57.42	53.76	-57.52	-27.78	-65.9	45.94	68.5
0.0	75.62	-44.58	57.16	50.02	-57.2	-25.7	-66.76	43.1	69.04
0.004899999999999999	73.86	-41.06	56.72	51.76	-53.84	-23.4	-49.7	51.28	67.16
-0.17356000000000002	76.36	-42.78	54.92	43.34	-56.76	-28.02	-66.98	44.7	68.68
0.0	75.96	-42.74	54.28	38.86	-57.18	-29.32	-69.88	43.86	70.48
0.0	77.24	-43.24	55.82	39.66	-57.26	-31.12	-71.98	42.7	70.7
0.0	78.34	-43.66	53.9	39.38	-58.16	-31.1	-70.32	47.5	71.48
0.0	77.66	-42.8	55.18	33.76	-58.76	-31.34	-68.12	48.04	72.7
0.008100000000000001	73.12	-43.76	52.86	33.96	-61.28	-30.02	-72.26	43.76	72.96
0.0	79.72	-46.82	52.96	24.24	-64.62	-35.32	-84.3	40.7	69.4
0.0	78.12	-48.2	52.88	21.0	-65.06	-31.68	-87.02	39.12	68.92
0.0	80.2	-48.4	53.88	21.0	-63.36	-33.66	-87.48	38.82	66.62
0.007700000000000001	80.02	-48.38	52.68	22.48	-65.52	-32.06	-88.0	38.26	65.16
0.0	79.2	-51.56	52.0	18.7	-66.42	-33.36	-93.04	37.58	62.18
0.0	81.14	-52.92	51.24	17.86	-70.26	-9.7	-96.54	37.82	64.8
0.0	79.24	-57.2	51.66	20.6	-73.7	43.52	-92.6	38.44	62.84
0.0	80.4	-57.6	52.04	19.8	-75.8	66.46	-99.68	38.0	60.66
0.0	80.16	-57.26	53.28	17.5	-75.1	67.26	-100.5	36.08	60.1
0.0	83.44	-58.48	52.88	18.7	-75.04	67.24	-99.28	37.9	61.56
0.0	75.94	-58.62	52.38	15.8	-76.6	69.66	-99.08	35.82	61.24
0.0	77.46	-58.76	52.18	17.0	-75.62	71.08	-100.0	37.46	58.04
0.0	76.34	-57.94	49.86	22.78	-78.72	74.12	-98.68	34.96	59.84
0.0	76.7	-56.92	51.72	33.34	-78.48	75.02	-104.06	34.84	61.8
0.0	76.26	-54.52	47.62	30.9	-77.26	70.56	-103.2	35.24	59.78
0.0	76.68	-52.16	43.94	30.88	-78.98	58.0	-106.18	34.3	57.74
0.0	76.42	-53.0	32.2	29.32	-73.76	59.18	-105.54	35.54	55.22
0.0	74.54	-53.48	44.5	28.72	-78.86	74.6	-106.14	34.14	54.9
0.0	75.64	-56.34	40.92	27.82	-77.5	73.04	-100.32	38.42	54.74
0.00918	70.2	-55.14	33.24	28.14	-77.84	71.94	-69.7	40.1	53.68
0.0	68.94	-55.88	30.14	16.06	-76.0	101.26	-71.28	37.84	27.8
0.0	66.4	-57.34	39.0	16.24	-69.92	103.04	-105.96	38.22	57.78
0.0	66.06	-58.4	39.68	18.46	-70.84	103.42	-104.94	42.36	60.82
0.0	64.86	-55.36	38.04	17.54	-71.06	99.34	-108.76	40.74	61.48
0.0	67.48	-56.66	38.24	17.88	-70.94	103.62	-108.6	37.12	61.18
0.00918	67.2	-60.44	39.5	-3.16	-69.82	101.94	-107.44	39.68	60.78
0.0	74.48	-54.96	38.96	-47.06	-64.62	102.64	-109.44	36.28	51.52
-0.17920000000000003	76.46	-55.38	36.82	-52.26	-65.16	101.26	-106.04	39.82	48.72
0.0	74.02	-54.98	34.5	-73.88	-59.48	102.22	-107.28	38.22	46.78
0.0	75.54	-57.8	37.02	-73.62	-61.24	103.2	-111.36	36.88	49.0
0.0	70.78	-58.6	36.8	-74.68	-61.0	103.6	-108.9	37.12	48.96
0.0	75.18	-58.58	30.86	-70.92	-62.54	103.62	-108.24	37.96	47.98
-0.014839999999999997	67.32	-57.82	36.64	-73.24	-64.34	100.88	-114.02	36.54	48.24
-0.027600000000000003	73.22	-57.44	32.46	-68.88	-63.4	99.12	-121.36	35.7	46.46
0.01848	72.3	-56.44	31.64	-63.8	-62.62	101.8	-121.22	38.74	48.54
0.0	72.2	-60.9	33.8	-68.94	-60.9	95.92	-115.48	38.22	49.2
0.0	73.16	-60.2	32.68	-75.94	-59.14	94.08	-115.08	37.36	48.0
0.0	74.38	-61.46	39.12	-75.22	-58.56	78.2	-114.08	23.36	43.5
0.0	73.2	-68.94	40.56	-75.18	-63.16	95.9	-110.62	26.24	47.96
0.0	74.66	-67.86	38.8	-76.22	-67.7	95.8	-109.66	28.06	48.46
0.0	73.66	-69.24	38.12	-72.16	-72.76	92.32	-106.6	26.1	46.96
0.0	73.68	-70.86	37.86	-75.64	-71.46	95.48	-107.78	22.52	48.12
-0.08392	72.96	-79.16	42.26	-75.92	-67.64	92.06	-108.0	9.14	46.88
0.0	72.66	-68.3	45.1	-75.32	-69.18	92.32	-105.58	17.84	49.6
-0.16451999999999997	72.58	-78.9	42.68	-75.04	-67.92	86.18	-102.58	-0.28	50.54
-0.15548	59.04	-83.46	50.66	-76.18	-67.78	85.84	-102.12	-0.78	47.72
0.0	59.88	-72.44	54.42	-72.52	-71.58	86.02	-99.28	17.7	50.42
0.0	73.18	-68.76	44.72	-75.92	-75.18	90.34	-97.48	18.56	45.22
-0.32836	72.06	-80.18	40.28	-76.64	-67.78	83.1	-96.26	-0.62	42.0
-0.18280000000000002	75.48	-76.0	46.52	-76.16	-75.42	91.04	-73.58	18.76	39.06
0.0	75.84	-72.34	42.72	-77.86	-76.98	88.98	-43.42	18.12	37.02
-0.14048	76.58	-73.22	43.92	-76.76	-77.66	86.1	9.24	19.16	39.0
-0.16451999999999997	73.68	-85.3	40.64	-81.54	-70.0	82.58	-13.82	-0.62	40.28
0.0	74.26	-77.28	47.6	-75.64	-78.4	82.32	9.0	15.4	39.98
0.0	74.8	-78.84	46.32	-73.86	-79.78	85.28	8.52	15.6	38.32
0.0	73.04	-80.18	49.6	-72.78	-81.8	76.36	7.94	15.04	38.16
0.0	69.98	-80.1	50.1	-71.42	-81.58	75.16	9.06	11.58	37.94
0.0	72.78	-79.36	53.8	-70.82	-80.8	89.14	8.72	14.34	40.76
0.0	71.16	-80.1	54.88	-72.64	-80.28	86.08	7.84	15.0	41.78
0.0	71.3	-80.14	54.74	-71.36	-77.98	90.1	-15.24	8.74	41.94
0.0	53.38	-78.98	49.42	-67.22	-79.7	90.9	9.1	10.34	38.02
0.0	51.76	-80.06	51.14	-67.68	-83.34	93.64	9.58	15.68	36.98
0.0	70.58	-79.3	48.42	-68.4	-77.5	93.02	8.58	19.02	17.64
0.0	68.68	-80.02	41.42	-65.7	-60.92	94.44	8.72	21.52	18.9
0.0	70.12	-80.5	41.56	-68.8	-85.32	91.0	9.8	13.48	23.06
0.0	69.14	-78.14	43.38	-76.84	-86.9	93.92	9.72	14.96	22.14
0.0	69.54	-73.98	44.26	-71.1	-82.86	93.32	9.42	17.54	20.9
0.0	69.28	-72.96	46.7	-67.32	-56.54	96.24	8.62	16.22	23.4
0.0	66.2	-71.76	46.62	-69.38	0.36	94.52	6.78	14.5	24.9
-0.16488	68.32	-75.6	46.54	-68.88	28.14	91.88	9.86	10.96	28.16
0.0	68.96	-69.44	49.74	-68.78	26.92	87.4	8.52	16.0	26.84
-0.34124000000000004	67.34	-82.92	41.62	-63.7	6.04	87.54	-20.56	-0.06	13.3
-0.15560000000000002	66.48	-85.76	41.46	-75.82	6.24	85.88	-11.5	-0.42	11.74
0.0	66.24	-76.54	47.32	-71.36	30.52	95.82	17.66	15.86	22.2
-0.00936	66.52	-76.52	49.16	-69.98	30.86	94.78	18.1	16.78	28.44
0.0	62.84	-76.5	46.38	-71.96	28.82	89.76	17.72	17.32	29.34
0.0	61.88	-78.24	43.36	-71.5	26.1	76.24	17.2	17.88	32.82
0.0	60.52	-79.18	49.24	-72.2	21.66	88.7	19.44	15.96	32.32
0.0	63.74	-78.2	49.26	-71.0	19.74	89.16	21.12	15.34	26.84
0.0	67.56	-73.5	50.64	-72.6	19.58	87.3	20.44	16.86	25.52
-0.1812	64.34	-75.04	51.16	-72.76	22.22	85.02	22.36	16.0	24.22
-0.15392	64.04	-78.6	54.14	-73.72	22.3	85.88	22.44	14.98	26.16
0.0	47.02	-77.86	56.16	-73.46	22.38	88.6	21.48	14.44	25.84
-0.01864	8.32	-80.6	53.54	-71.22	21.36	93.52	21.76	10.94	22.98
0.0	-14.14	-83.18	57.58	-68.24	20.62	94.98	20.26	12.72	23.44
-0.023239999999999997	-16.56	-82.98	56.2	-66.06	22.86	93.62	21.26	14.12	24.06
0.01844	-43.14	-77.12	65.62	-58.92	49.02	101.38	42.44	29.64	38.92
0.0	-47.4	-77.02	64.18	-56.88	45.02	99.36	41.72	29.66	37.58
-0.0736	-44.76	-77.12	67.62	-56.68	48.32	98.3	48.34	30.6	37.14
0.00922	-43.56	-78.0	70.16	-56.94	44.96	99.98	50.84	33.62	33.98
0.0	-44.24	-77.24	65.26	-57.1	46.32	98.74	48.98	34.2	36.86
0.0	-43.12	-73.58	67.36	-59.82	48.32	96.2	50.16	34.48	42.1
-0.24720000000000003	-45.66	-77.8	66.74	-54.86	46.12	102.88	44.58	34.26	45.6
-0.01864	-46.36	-76.84	68.82	-29.7	48.86	102.84	52.16	32.24	45.98
0.0	-47.2	-76.4	68.34	-26.1	49.12	101.52	51.2	33.56	45.84
-0.00932	-48.2	-76.22	72.0	-54.96	48.04	98.08	55.6	31.12	42.36
0.0	-50.7	-76.02	68.24	-54.78	51.06	98.9	56.36	33.36	40.66
0.0	-49.78	-75.26	67.24	-54.46	51.1	99.8	56.02	28.5	43.72
0.010240000000000004	-49.92	-71.44	60.94	-54.52	51.68	102.72	55.9	32.76	47.6
-0.40386000000000005	-50.84	-75.04	46.8	-51.28	44.08	104.6	55.42	37.04	44.96
-0.07392	-49.14	-73.86	-21.22	-54.94	42.7	105.24	51.3	35.24	43.54
-0.08668	-49.38	-69.6	-20.54	-52.62	43.74	109.16	51.78	36.32	43.8
-0.028159999999999998	-50.16	-69.76	-47.34	-56.18	62.92	109.86	47.96	35.3	49.1
-0.36808	-47.66	-70.16	-45.64	-55.78	60.06	112.3	46.88	37.24	47.88
-0.2924800000000001	-47.56	-67.36	-47.0	-57.46	57.92	112.66	42.66	36.68	49.78
-0.25652	-49.02	-71.34	-47.66	-58.6	57.58	111.5	44.88	36.6	50.78
-0.23959999999999998	-47.88	-72.4	-49.52	-55.14	57.32	110.64	45.64	33.8	52.04
-0.00924	-47.36	-70.12	-49.38	-56.32	57.62	109.88	47.68	35.56	48.9
-0.1364	-46.88	-71.46	-47.88	-57.66	59.36	105.88	43.4	35.08	44.36
-0.06464	-47.98	-68.92	-46.0	-53.88	60.76	104.18	40.86	35.36	31.4
-0.25652	-49.18	-69.44	-45.88	-48.66	61.16	100.3	48.08	37.04	34.5
-0.04928	-51.22	-72.22	-47.9	-30.42	59.3	96.74	45.7	35.6	32.2
-0.23707999999999999	-43.82	-72.16	-48.62	-48.16	59.86	97.16	44.2	38.26	29.48
-0.17028000000000001	-35.26	-73.4	-56.16	-42.84	56.76	95.62	41.36	32.12	16.18
-0.28840000000000005	-43.52	-72.1	-56.74	-50.78	62.58	94.46	44.0	29.64	29.16
-0.23408	-33.22	-74.66	-49.6	-48.04	59.68	98.44	39.88	27.58	14.96
