-0.024619999999999993	1.6	0.52	-0.6	-0.1	0.14	1.54	0.22	0.86	-0.42
0.08876000000000006	6.68	0.4	1.38	0.82	1.22	-2.3	-1.14	12.36	0.74
6.7263	9.16	1.92	-1.48	0.62	0.84	-14.06	-12.26	7.3	4.2
7.691739999999999	9.76	0.68	1.44	-0.9	-0.02	-1.56	-11.44	-7.68	3.58
6.933929999999999	14.78	-1.96	0.78	0.32	-2.42	1.6	-1.36	-8.94	3.06
8.59716	17.46	-4.02	2.18	2.02	-1.7	0.14	-1.46	-7.48	3.06
9.0743	12.7	-5.26	2.6	0.62	-4.62	-1.0	-0.14	-7.16	-11.42
8.95906	15.02	-4.56	1.2	-0.24	-1.88	1.18	-1.32	-8.76	-25.3
9.07905	17.64	-3.5	0.66	0.14	-3.96	7.36	-0.72	-11.12	-35.94
9.02699	16.18	-6.48	0.06	2.52	-2.12	8.04	-1.92	-9.34	-34.36
9.41567	19.38	-6.1	0.02	1.84	-1.28	8.0	-4.88	-9.4	-35.1
9.142600000000002	20.24	-4.0	-0.26	0.86	1.14	8.44	-6.62	-10.48	-36.38
9.11779	22.76	-5.6	1.0	1.64	-3.46	9.58	-7.54	-11.4	-44.66
9.24899	24.24	-8.02	0.74	3.98	-1.88	9.12	-2.8	-13.2	-44.86
9.278410000000001	18.38	-7.94	1.14	3.58	1.1	8.22	1.08	-8.12	-26.7
9.49177	14.78	-9.32	1.62	5.8	3.74	9.06	11.5	-4.44	-21.08
8.849400000000001	14.76	-9.08	1.06	4.14	4.8	8.72	13.02	-6.32	-19.7
9.06144	10.54	-9.06	4.74	5.16	5.5	9.78	16.06	-5.7	-10.84
8.40902	12.76	-11.36	6.86	4.7	7.0	10.9	-2.88	-7.48	-11.12
9.239930000000001	10.36	-11.4	7.32	4.9	8.6	9.96	-20.48	-5.8	-7.9
9.216650000000001	11.8	-9.62	10.38	7.16	6.76	11.66	-38.54	-4.52	-5.36
9.453560000000001	11.74	-10.28	10.64	1.2	6.2	14.66	-18.9	-2.82	-9.98
9.66232	9.12	-9.5	5.92	3.38	7.18	11.64	-36.36	-6.22	-11.82
8.93623	9.72	-8.86	8.26	1.82	8.44	7.96	-39.16	-4.68	-12.78
8.608740000000001	10.84	-10.04	9.16	4.04	8.48	11.88	-39.34	-5.4	-13.42
9.061969999999999	9.78	-9.98	8.54	2.14	17.92	9.6	-71.78	-3.68	-13.72
9.490699999999999	10.88	-10.82	9.36	3.54	30.22	8.74	-75.48	-5.52	-21.1
9.2612	10.7	-9.94	9.56	1.4	43.0	8.18	-75.62	-6.4	-19.58
9.38447	11.16	-8.88	8.4	1.92	42.2	8.56	-73.24	-4.02	-20.04
9.175009999999999	11.34	-11.14	6.28	2.52	54.44	8.0	-72.26	-5.12	-14.6
9.254090000000001	9.62	-10.08	9.74	4.28	31.38	10.08	-74.02	-4.18	-15.42
9.165379999999999	8.96	-9.74	9.7	2.82	54.56	8.14	-72.38	-2.9	-17.42
9.64331	8.88	-10.18	9.68	3.54	54.7	9.64	-68.74	-3.38	-22.96
9.20947	9.44	-10.38	9.4	1.0	37.62	9.9	-73.5	-3.8	-21.58
9.433430000000001	9.64	-8.88	9.66	2.76	35.86	10.78	-72.96	-2.42	-21.22
9.030830000000002	10.7	-7.98	11.68	2.54	32.98	12.1	-70.34	-1.76	-12.62
9.311960000000001	9.76	-9.52	10.0	1.1	19.3	13.56	-75.4	-5.16	-10.66
8.91312	7.94	-10.08	10.9	3.76	3.22	18.6	-73.2	-5.54	-11.56
8.964439999999998	11.8	-9.96	8.64	4.04	-16.28	22.34	-73.56	-6.7	-8.3
9.41088	12.38	-10.02	8.94	4.76	-14.66	19.84	-75.44	-6.76	-9.56
9.60237	11.58	-9.26	9.1	3.88	-14.86	22.22	-74.82	-4.64	-9.72
9.40486	12.26	-6.42	8.82	4.12	-13.86	22.72	-78.42	-2.98	-4.32
9.45058	10.3	-8.22	8.72	0.46	-14.48	18.3	-80.44	-1.82	-7.56
9.360999999999999	11.88	-8.3	8.32	0.66	-10.82	21.28	-79.8	-0.32	-2.38
9.4511	12.54	-9.44	8.26	-3.16	-8.28	17.66	-77.4	-1.56	-9.62
9.133980000000001	12.32	-9.04	8.94	-3.38	-13.18	19.1	-61.64	1.16	-10.06
9.478449999999999	11.12	-9.28	11.86	-6.26	-13.94	13.02	-82.6	2.22	-6.02
9.50104	13.16	-8.16	8.84	-0.06	-17.14	19.0	-81.56	2.0	-13.86
